"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSMUSG00000030089.16" -0.924804755738076 5.32323811686246 -8.47525119618208 1.67561952690005e-07 1.71061941257942e-06 7.1484010067714
"ENSMUSG00000073725.9" -0.570212349304744 6.37675514746327 -8.47274538379158 1.68251599728971e-07 1.71616631723551e-06 6.95285801253508
"ENSMUSG00000038615.18" -0.4704390852651 7.13409846437116 -8.46201640609513 1.71238165626822e-07 1.74511180087109e-06 6.82619768584385
"ENSMUSG00000032661.10" 1.16753635215583 7.49548672869992 8.46137758184402 1.71417731872711e-07 1.7454253427664e-06 6.79812906635763
"ENSMUSG00000066510.6" -3.63236401286827 0.725652591774861 -8.456780720677 1.72715680136651e-07 1.75711615611702e-06 7.14040633152265
"ENSMUSG00000035385.6" 3.31788724433829 0.963846579843667 8.44693572560912 1.75530176303446e-07 1.784201878717e-06 7.33937530292752
"ENSMUSG00000025982.14" -0.386551460155061 9.63738225372753 -8.43639628969636 1.78596435799705e-07 1.81379756877103e-06 6.45976132531253
"ENSMUSG00000028760.18" -0.439382435359615 9.30428277423113 -8.43144900945622 1.80055032457501e-07 1.82638913903257e-06 6.48735169471643
"ENSMUSG00000034557.15" -0.866207236132706 8.0508826248447 -8.43113619921727 1.80147675520945e-07 1.82638913903257e-06 6.61974860522928
"ENSMUSG00000039910.11" 0.731637868305999 6.28961518857031 8.41870497933722 1.83870012504944e-07 1.8625174841822e-06 6.83676051973888
"ENSMUSG00000041313.15" -0.913844712367624 5.51151062461507 -8.41735776490944 1.84278219511925e-07 1.86504185925356e-06 7.02952536735167
"ENSMUSG00000081665.3" 2.15615981138417 3.37099682948446 8.40489981843123 1.88098204744552e-07 1.90206201866689e-06 7.47659637159547
"ENSMUSG00000038252.14" -1.58957323743669 3.35924327036836 -8.40402500139056 1.88369543930902e-07 1.90316515961195e-06 7.48269246026821
"ENSMUSG00000016344.15" -0.85613212812471 5.284874338895 -8.40151711377252 1.89149678914774e-07 1.90940252467323e-06 7.05941284627408
"ENSMUSG00000014547.11" 0.646191922363904 7.42118154082067 8.39788933860703 1.90284165338642e-07 1.91920314653677e-06 6.64833109622672
"ENSMUSG00000034390.17" -0.500543931623085 7.95161942154685 -8.38968630797785 1.92875757141592e-07 1.94367064542172e-06 6.57423616587044
"ENSMUSG00000023990.19" -0.517191025596625 6.91504374342354 -8.38741789934389 1.93598914662986e-07 1.94928349270114e-06 6.7072202397339
"ENSMUSG00000033857.13" -1.26259219182 3.75134039076186 -8.38606304047255 1.94032189229292e-07 1.9519704799825e-06 7.27413812496374
"ENSMUSG00000045176.4" 0.873526475708288 5.25988033863323 8.3852677620523 1.94286986076138e-07 1.95285890888869e-06 6.99421056530299
"ENSMUSG00000023992.15" 1.49871692521187 4.33974451061154 8.38383508845133 1.94746879500046e-07 1.95580556210235e-06 7.21873221263056
"ENSMUSG00000057315.15" 2.22837257542785 3.09824253582581 8.37642527289872 1.97143697401239e-07 1.97818269505264e-06 7.46130745546857
"ENSMUSG00000058135.13" 1.12132988983182 6.59393241082915 8.36853575213577 1.99729625074821e-07 2.00241752318603e-06 6.73812424842109
"ENSMUSG00000035139.15" -0.626071454383172 6.2668000191385 -8.36746661890252 2.0008277195972e-07 2.00424501715416e-06 6.76084321424679
"ENSMUSG00000068798.11" -0.609181203809968 8.16254615652003 -8.36616496855329 2.00513603618876e-07 2.00684690311384e-06 6.51522069924323
"ENSMUSG00000006462.9" -1.52106957127889 3.61694369163446 -8.34733357985739 2.06856301033821e-07 2.06618502328928e-06 7.35731915254333
"ENSMUSG00000030557.18" -0.435543644812986 9.12402098094704 -8.34728182842471 2.06874017956226e-07 2.06618502328928e-06 6.36682684341817
"ENSMUSG00000021794.17" 0.351345254546159 9.30479890150881 8.34699922853343 2.06970793040486e-07 2.06618502328928e-06 6.3400369928499
"ENSMUSG00000021820.19" 0.959669470660379 5.01594910597887 8.33519625413721 2.1105524684548e-07 2.10516840603527e-06 7.03512276616264
"ENSMUSG00000034858.18" -1.10833707200335 4.87812710757303 -8.33343372911304 2.11672370085207e-07 2.10953007739973e-06 6.97275956945939
"ENSMUSG00000035953.15" 0.574576684885856 6.35389168973273 8.32661252093643 2.14078559946247e-07 2.13169907314897e-06 6.71671407619831
"ENSMUSG00000039853.19" 0.802282015093393 5.4259768660626 8.32164468148457 2.1584896250959e-07 2.14750494506997e-06 6.89833185203906
"ENSMUSG00000006276.12" -0.478801471769081 7.20503252561122 -8.30713423472392 2.21108301535499e-07 2.19630802254516e-06 6.52562938383503
"ENSMUSG00000029726.17" -0.720649648255108 5.58492813982336 -8.30699847576257 2.21158135565156e-07 2.19630802254516e-06 6.79872848175086
"ENSMUSG00000039844.21" -0.492897530174334 8.09485251722274 -8.30656876767474 2.21315949074883e-07 2.19630802254516e-06 6.40849928405411
"ENSMUSG00000038623.10" 0.664517413714785 6.98890067578332 8.29432357532737 2.2586293365245e-07 2.23953694990975e-06 6.5009405020507
"ENSMUSG00000039741.17" 1.40761048169355 3.88810626320316 8.28316972036525 2.30089708875601e-07 2.27952051107331e-06 7.16428570091483
"ENSMUSG00000049643.16" 0.924913406165937 5.10306255350173 8.27835348322684 2.3194032183318e-07 2.29591559080439e-06 6.88395613388296
"ENSMUSG00000032308.10" -0.868670090506845 4.85128429692865 -8.27546251171732 2.33058630608494e-07 2.30504025045332e-06 6.92871855651735
"ENSMUSG00000018334.19" 1.57351021146228 4.04510169369554 8.2716557734606 2.34539789644624e-07 2.31773524223374e-06 7.07452313021903
"ENSMUSG00000135146.1" -3.52932718096443 1.91454893807938 -8.26537859282188 2.37003704009954e-07 2.33816804470349e-06 7.20217084630947
"ENSMUSG00000044037.16" 1.4566641386393 2.8243752033897 8.26537246748421 2.37006121496372e-07 2.33816804470349e-06 7.20458245276912
"ENSMUSG00000021340.14" 3.22212808898427 0.474967516098176 8.26484505878471 2.37214370546695e-07 2.338255938246e-06 6.98221340869175
"ENSMUSG00000001750.17" 0.476919138163609 8.57570784891833 8.26333470073988 2.37811799458644e-07 2.34080421755872e-06 6.27355991785351
"ENSMUSG00000024769.8" -1.71568208567525 3.16955193278319 -8.26318271352932 2.37872005739982e-07 2.34080421755872e-06 7.21190127905691
"ENSMUSG00000021725.10" 0.571220138036232 6.90378066694944 8.26190665457742 2.38378116525487e-07 2.34381836281975e-06 6.4888125724753
"ENSMUSG00000042688.17" 0.695797571225194 5.71011420192113 8.25957229870801 2.39306885090697e-07 2.35097970026287e-06 6.76151570317721
"ENSMUSG00000044092.9" -0.779208260905162 6.01854487645987 -8.25884649743458 2.39596429581305e-07 2.35185449287758e-06 6.69019692462289
"ENSMUSG00000035900.19" -0.532475492565631 7.71540609425321 -8.24794840465339 2.43988329493066e-07 2.39296246233584e-06 6.33251552210349
"ENSMUSG00000032305.16" -0.871750260915042 4.95428814296335 -8.24082853065204 2.46903007854954e-07 2.41952571607235e-06 6.85571167604619
"ENSMUSG00000017417.15" 0.956854421973641 5.01971128497021 8.23977270656508 2.47338322474093e-07 2.4217683828223e-06 6.83872656702444
"ENSMUSG00000054008.10" 0.792942255566547 6.59068800814951 8.23825991786319 2.47963441864331e-07 2.4252246593839e-06 6.5453185708103
"ENSMUSG00000034484.9" 0.564740661040715 7.37325427547101 8.23791832482967 2.48104824489401e-07 2.4252246593839e-06 6.39655275533623
"ENSMUSG00000028522.17" -0.520297466471456 7.29313647420127 -8.23461740672235 2.49475398116492e-07 2.43659152365233e-06 6.38159255969415
"ENSMUSG00000026786.15" -0.556585719312757 9.02984516465518 -8.22804121416251 2.52229543536322e-07 2.45946967557214e-06 6.16230454571737
"ENSMUSG00000022586.12" -1.89448602832186 5.33803452372591 -8.22802310536895 2.52237171331056e-07 2.45946967557214e-06 6.82139069910033
"ENSMUSG00000030724.8" -3.3318382841107 1.0259523231073 -8.225995181816 2.53092901770264e-07 2.46576390179834e-06 7.14576733328878
"ENSMUSG00000028034.16" -0.794410870233533 6.79682763682438 -8.22521547671136 2.53422724127094e-07 2.46692826058989e-06 6.4428933003695
"ENSMUSG00000018765.7" -0.657364903301048 6.34278810430887 -8.21757723882862 2.56677630731352e-07 2.49654113472534e-06 6.51125929399116
"ENSMUSG00000033319.6" -0.700239368416137 6.78082419769894 -8.21691064048778 2.56963756277379e-07 2.49725340607593e-06 6.47080162828615
"ENSMUSG00000032691.15" 0.818539195416927 7.02165579430353 8.21369619250247 2.58348189311464e-07 2.50862935482075e-06 6.40104347020896
"ENSMUSG00000121816.2" -1.53322300634006 3.48650267677412 -8.21304833369648 2.58628159002808e-07 2.50927072382377e-06 7.15405749401412
"ENSMUSG00000015837.16" -0.455460530983233 7.69949981027908 -8.20492260091125 2.62166723741176e-07 2.54150055329256e-06 6.29364756896335
"ENSMUSG00000005338.15" -1.52386678719844 3.96627179322179 -8.20121313036304 2.6379890158916e-07 2.55521149103291e-06 7.00872141214814
"ENSMUSG00000020589.18" -0.701042840092713 9.1497064305743 -8.20066394887194 2.64041444283376e-07 2.55545061175247e-06 6.12481930508337
"ENSMUSG00000078429.10" 0.48116218197376 7.71458820816616 8.19810561665562 2.65174392514895e-07 2.56256853911861e-06 6.23981368197166
"ENSMUSG00000032265.15" -0.831770049533748 8.46159901758002 -8.19763781610268 2.65382105269915e-07 2.56256853911861e-06 6.16850914858211
"ENSMUSG00000013707.4" 0.574669411738824 7.05385906730568 8.19752484734699 2.65432291136327e-07 2.56256853911861e-06 6.3488673034558
"ENSMUSG00000024431.16" -0.444512841937167 7.68383157674842 -8.19513248441658 2.66497420616074e-07 2.56988830398581e-06 6.26117601942267
"ENSMUSG00000029171.13" 0.767235529541325 5.70614195016966 8.19483842462155 2.66628650123677e-07 2.56988830398581e-06 6.59884436969499
"ENSMUSG00000034959.9" -0.982198371591929 5.53422777752195 -8.1911201241424 2.68293848573387e-07 2.58381514266489e-06 6.69037867819901
"ENSMUSG00000006517.6" 0.965178755565097 4.93948464813953 8.18974127421331 2.68914110737153e-07 2.58766408445185e-06 6.81129668207184
"ENSMUSG00000000563.18" 0.511058711060943 6.98725294203184 8.18391266379421 2.71552661108291e-07 2.61072917718389e-06 6.3601467384303
"ENSMUSG00000135741.1" -3.33179914103176 0.810965517236306 -8.18346548574619 2.71756208469014e-07 2.61072917718389e-06 6.86823780962415
"ENSMUSG00000079084.13" -1.00800058167766 5.62160964276922 -8.17585930158145 2.75242940295274e-07 2.64206193916822e-06 6.61459469143626
"ENSMUSG00000040616.4" -0.849975120020352 7.5651773801282 -8.17520927430118 2.75543078608638e-07 2.64278030423493e-06 6.24673701729294
"ENSMUSG00000050721.10" -0.530385060993206 9.27650325679126 -8.17205871004301 2.77002649451306e-07 2.65366919805113e-06 6.0300083049815
"ENSMUSG00000042719.18" 0.8827894601754 5.37842880683576 8.17178283037707 2.77130841228699e-07 2.65366919805113e-06 6.6590760513821
"ENSMUSG00000030729.18" 1.29698082160379 4.24449174785206 8.1696791698817 2.78110381292213e-07 2.66087664972077e-06 6.8628559438607
"ENSMUSG00000038705.14" -0.671787454320066 5.7199412643392 -8.16905161792982 2.78403292368033e-07 2.66150824733254e-06 6.5114688129687
"ENSMUSG00000024621.17" -0.612731892752373 11.3910802472169 -8.16744184435507 2.79156132690736e-07 2.66653211438301e-06 5.81580805473131
"ENSMUSG00000006411.13" 0.893372094531723 4.60158245683364 8.16277505914107 2.81350690965613e-07 2.68530805941956e-06 6.83779873325294
"ENSMUSG00000029730.17" -1.29292254836259 4.20383977555412 -8.15914622489149 2.83069611293883e-07 2.69951751258313e-06 6.93558204778547
"ENSMUSG00000022565.16" 0.561843989919227 9.28142661736367 8.15797686576022 2.83625853469385e-07 2.70262490755149e-06 6.00784138093313
"ENSMUSG00000024966.10" -0.715964707467935 6.41219549852831 -8.14362735270494 2.90545434482773e-07 2.76631326824913e-06 6.36808329973525
"ENSMUSG00000050022.17" 0.821384383938156 6.18364451429798 8.1426540333294 2.91021130381755e-07 2.76692891109556e-06 6.32837973626936
"ENSMUSG00000029071.17" -0.622167821873943 5.96798020122815 -8.14252988422686 2.91081864986523e-07 2.76692891109556e-06 6.41197749901985
"ENSMUSG00000094796.3" 1.07252832588712 4.75492718699367 8.14165722719857 2.91509148873872e-07 2.76829926791412e-06 6.76256762465578
"ENSMUSG00000045962.17" -0.405056176165367 8.76990287286813 -8.1412718940265 2.91698030276372e-07 2.76829926791412e-06 6.04490750651438
"ENSMUSG00000025245.15" 1.21902189003938 3.90814360592567 8.13868025668392 2.92971718655664e-07 2.77813925612849e-06 6.94077914745964
"ENSMUSG00000026260.13" 0.658995389410762 5.80614811396632 8.13066257630894 2.96949031173692e-07 2.81164234418544e-06 6.48548106322165
"ENSMUSG00000032253.14" -0.474604781966928 7.04598406397642 -8.13059214886673 2.96984216917797e-07 2.81164234418544e-06 6.25215412442933
"ENSMUSG00000038126.18" -1.24434900571301 3.49408596530464 -8.12419353726414 3.00199232864499e-07 2.83978790443595e-06 6.88666797625294
"ENSMUSG00000029064.16" -0.429678150062637 8.63210214509028 -8.1231159549469 3.00744238500828e-07 2.8418779001839e-06 6.03604951337013
"ENSMUSG00000050379.16" -0.742136004361871 6.70706748676664 -8.12279904296178 3.00904718843001e-07 2.8418779001839e-06 6.27484929567618
"ENSMUSG00000018567.15" 0.409728564728194 7.71285298330351 8.12224542912112 3.01185276862357e-07 2.84223917747019e-06 6.13674090498059
"ENSMUSG00000021624.10" -0.542295129537325 8.1282461922339 -8.11314602866068 3.05836012857874e-07 2.88380742027561e-06 6.06471933627029
"ENSMUSG00000074141.14" -2.28978238330778 1.95737717483439 -8.10963499084387 3.07650528058624e-07 2.89858690291378e-06 7.01930446771286
"ENSMUSG00000057363.13" 0.81272770204967 5.32899551685532 8.10672416476014 3.09163381046186e-07 2.9105027766226e-06 6.55980597035252
"ENSMUSG00000007815.14" -0.331333173877814 9.58888336466466 -8.10516857675738 3.099750574206e-07 2.91580386811839e-06 5.8993648309813
"ENSMUSG00000000303.14" -3.38161289049193 1.36570430390151 -8.09628248520265 3.14654543308096e-07 2.95745015465061e-06 6.74340642491344
"ENSMUSG00000037260.9" 0.47756970426209 7.39433939097229 8.09173089288493 3.17079981707894e-07 2.97786083701649e-06 6.10554213814125
"ENSMUSG00000066975.13" 3.21296637201253 0.961933711176974 8.08761341384275 3.19290923340064e-07 2.99622602462316e-06 6.77712040482694
"ENSMUSG00000057177.13" -0.472933281839063 7.30045663816967 -8.08690201094126 3.19674550971659e-07 2.99742804388294e-06 6.1092787986359
"ENSMUSG00000021357.16" 0.577631141123057 6.32522384530956 8.08019177569184 3.23316866174684e-07 3.02915881807432e-06 6.28634254397525
"ENSMUSG00000074419.13" 1.5372699807897 3.91243803165897 8.07601794903336 3.25604271827396e-07 3.0481549150322e-06 6.83482366191059
"ENSMUSG00000021701.9" -1.75508488822937 4.17917904129081 -8.07549989669521 3.25889360383151e-07 3.0483909069333e-06 6.8411357886874
"ENSMUSG00000031813.9" 0.855120917024075 4.93433963109963 8.07481309213021 3.26267716879533e-07 3.04949826214895e-06 6.56444518892539
"ENSMUSG00000042046.16" -0.502460658510222 7.08907565086585 -8.07170233470166 3.27987170960882e-07 3.06312859504072e-06 6.11673516097577
"ENSMUSG00000037791.16" -0.530871214308354 7.15651715721411 -8.06777217957966 3.30173091022307e-07 3.08109018113896e-06 6.10935379905796
"ENSMUSG00000021806.5" -1.7152014402719 3.15626276369706 -8.05840297899398 3.35445788385859e-07 3.12780532413842e-06 6.88726034478504
"ENSMUSG00000020077.15" -0.825530365376103 8.83036650450464 -8.05547457054837 3.37111794942873e-07 3.14084301404281e-06 5.92027226554185
"ENSMUSG00000031012.18" 0.710283758435555 5.89973451220809 8.04680590796951 3.42094366826859e-07 3.18473565307862e-06 6.28768071721019
"ENSMUSG00000036555.15" 0.801606212550264 5.38049691061103 8.04561092115666 3.42787231947835e-07 3.18865521867415e-06 6.4534218189624
"ENSMUSG00000029322.13" 0.904187677093102 9.12592477863238 8.03993774928591 3.46096653446205e-07 3.21688886285577e-06 5.84393566755698
"ENSMUSG00000070056.7" 1.78175683136041 3.04901707908161 8.03477373079934 3.49138088784485e-07 3.2425889005875e-06 6.83649458839273
"ENSMUSG00000024427.8" -3.78986625593733 -0.631243427221886 -8.03159438041313 3.51024497873978e-07 3.25752955701088e-06 6.02089330586344
"ENSMUSG00000049922.9" 0.640600210878738 6.88570959439059 8.02492642525926 3.55015475602243e-07 3.29196168285717e-06 6.06948281754304
"ENSMUSG00000047592.18" 2.77230825894327 1.99857126094509 8.02371164211548 3.55747651453732e-07 3.2961453013841e-06 6.79141762320259
"ENSMUSG00000143376.1" -2.45894049139042 1.20977831958188 -8.01931773487014 3.58409153591371e-07 3.31818419228633e-06 6.74075518149336
"ENSMUSG00000033538.14" 0.696236953998383 5.98223118157837 8.01492874980573 3.61088448964824e-07 3.34035292299478e-06 6.27126758020483
"ENSMUSG00000029068.17" -0.5003549049177 7.18984554775957 -8.01319326337652 3.62153657689066e-07 3.34756690677127e-06 5.9985483306233
"ENSMUSG00000045917.18" 0.946801821743858 6.05245018717733 8.00662030776173 3.66217868437242e-07 3.38246897383374e-06 6.26991062252436
"ENSMUSG00000053950.11" -0.812389786824334 5.28626822121321 -8.00568020068679 3.66803041739338e-07 3.3839424073488e-06 6.36792317203839
"ENSMUSG00000035941.16" 0.515140233815042 6.82612739978933 8.00543734250322 3.66954368469537e-07 3.3839424073488e-06 6.04124973324529
"ENSMUSG00000030538.16" 0.801476003748272 5.30711372126334 8.00249370357817 3.68793766605173e-07 3.39823321467296e-06 6.37934651348613
"ENSMUSG00000055681.15" 0.499561535659423 6.75354363848529 8.00049763484294 3.70046532778538e-07 3.40710033712108e-06 6.08109587862032
"ENSMUSG00000097694.10" -3.48543452374361 0.191264534349079 -7.99666688467546 3.72463244734742e-07 3.42666185155963e-06 6.42661083663854
"ENSMUSG00000030199.17" -0.438982127462912 8.20035059657504 -7.99214143039896 3.75339485582043e-07 3.45041705789762e-06 5.8508119380244
"ENSMUSG00000053799.9" 0.631707195827031 6.40181421932716 7.98950666682417 3.77024739138792e-07 3.4631951371167e-06 6.12373456867402
"ENSMUSG00000001847.15" 0.367336752274612 8.93016454160147 7.97753455434838 3.84782526465828e-07 3.53168938610654e-06 5.73598231386855
"ENSMUSG00000038893.13" 0.850862011785767 5.6543214494528 7.97531500154968 3.86238999231501e-07 3.54228573962901e-06 6.23394819430525
"ENSMUSG00000021250.14" 1.710548746217 8.49569120594893 7.97459687916205 3.86711463966552e-07 3.54384802525598e-06 5.77347290297339
"ENSMUSG00000048027.10" -0.965349586943486 4.14791110839783 -7.97138341287598 3.88833064101084e-07 3.56050885394669e-06 6.48585420802165
"ENSMUSG00000036990.14" -0.486150638231911 6.763317048308 -7.95650273001465 3.98817315091649e-07 3.64908510610378e-06 5.97045604430398
"ENSMUSG00000037787.15" 0.776049231197665 4.89873168812676 7.95554359268228 3.99469969658375e-07 3.6522079065415e-06 6.36181764234485
"ENSMUSG00000039633.8" -1.15098071398126 4.52636659954417 -7.95315099966503 4.01102900585806e-07 3.66428117123949e-06 6.4512011781226
